Section-07,Y orig,Xorig,Y,X,,Yplot,Xplot,,Dp-05,HHp-05,MSp-05,Up-05,Di-05,HHi-05,MSi-05,Ui-05,Krum-05,Rock-05,,Dp-07,HHp-07,MSp-07,Up-07,Di-07,HHi-07,MSi-07,Ui-07,Krum-07,Rock-07,Tp-07,,,Dp-14,HHp-14,MSp-14,Up-14,Di-14,HHi-14,MSi-14,Ui-14,Krum-14,Tp-14,,Section-15,local x-15,local y-15,yplot-15,xplot-15,,Krum-15,Dp-15,HHp-15,MSp-15,Up-15,Di-15,HHi-15,MSi-15,Ui-15,Rock-15,,,,Section-18,X,Y,Dp-18,HHp-18,MSp-18,Up-18,Di-18,HHi-18,MSi-18,Ui-18,,Tp-18
LL,7,4,17,4,,4,17,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,5,2,0,0,14,5,0,0,7.5,7,7,,,7,0,5,5,11,0,7,16,50,12,,LL,6,6,4,17,,28.75,4,0,1,0,5,0,1,0,0,,,,LL,6,3,0,0,0,0,0,0,0,0,,0
LL,7,5,17,5,,5,17,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,7,1,0,3,13,1,0,2.5,0,9,,,1,0,2,4,1,0,2,6,60,3,,LL,5,6,5,17,,42.5,0,3,0,0,0,6,0,0,0,,,,LL,6,4,1,0,1,1,3,0,3,1,,2
LL,7,6,17,6,,6,17,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,13,0,0,0,58,0,0,0,11.25,34,13,,,4,0,0,0,7,0,0,0,45,4,,LL,4,6,6,17,,6.25,2,1,0,0,3,1,0,0,0,,,,LL,6,5,5,1,0,0,8,3,0,0,,6
LL,7,7,17,7,,7,17,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3,3,0,0,7,29,0,0,15,5,6,,,0,3,1,0,0,3,2,0,50,4,,LL,3,6,7,17,,6.25,1,1,2,0,1,2,2,0,0,,,,LL,6,6,0,0,0,0,0,0,0,0,,0
LL,7,8,17,8,,8,17,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,6,15,1,1,11,33,1,1,18.75,0,22,,,4,9,5,1,6,13,10,1,20,18,,LL,2,6,8,17,,3.75,0,4,0,0,0,7,0,0,0,,,,LL,6,7,1,2,0,1,1,4,0,1,,3
LL,7,9,17,9,,9,17,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,11,8,0,0,29,31,0,0,6.25,7,19,,,2,0,4,0,3,0,4,0,35,6,,LL,1,6,9,17,,11.5,0,2,0,0,0,3,0,0,0,,,,LL,6,8,0,0,1,0,0,0,3,0,,1
LL,7,10,17,10,,10,17,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3,14,0,0,18,31,0,0,5,3,17,,,7,3,10,0,17,6,16,0,25,20,,LL,0,6,10,17,,10.5,10,1,3,1,12,1,3,1,0,,,,LL,6,9,0,1,1,0,0,1,2,0,,2
LL,8,1,18,1,,1,18,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2,0,0,6,9,0,0,15,4.25,0,2,,,3,0,0,0,11,0,0,0,0,3,,LL,9,7,1,18,,0,8,2,0,0,29,2,0,0,0,,,,LL,7,0,0,0,0,0,0,0,0,0,,0
LL,8,2,18,2,,2,18,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9,7,2,5,36,29,3,13,6.25,0,18,,,0,0,0,0,0,0,0,0,0,0,,LL,8,7,2,18,,0,2,1,4,0,4,1,10,0,0,,,,LL,7,1,0,0,0,0,0,0,0,0,,0
LL,8,3,18,3,,3,18,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8,7,6,3,34,27,25,5,2.5,0,21,,,9,1,0,3,22,9,0,4,0,10,,LL,7,7,3,18,,0,7,1,3,0,17,1,3,0,0,,,,LL,7,2,0,0,0,0,0,0,0,0,,0
LL,8,4,18,4,,4,18,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,13,7,1,0,48,43,1,0,0,0,21,,,0,2,7,4,0,6,13,16,0,9,,LL,6,7,4,18,,0,0,7,3,0,0,11,11,0,0,,,,LL,7,3,0,0,0,0,0,0,0,0,,0
LL,8,5,18,5,,5,18,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2,16,4,0,6,96,4,0,25,2,22,,,0,0,0,4,0,0,0,10,5,0,,LL,5,7,5,18,,0,2,7,3,0,2,13,3,0,0,,,,LL,7,4,0,0,0,0,0,0,0,0,,0
LL,8,6,18,6,,6,18,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2,4,1,1,7,17,3,4,20,11,7,,,2,1,1,0,3,2,2,0,30,4,,LL,4,7,6,18,,0,4,0,1,0,23,0,1,0,0,,,,LL,7,5,1,1,0,0,4,1,0,0,,2
LL,8,7,18,7,,7,18,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,0,0,15,4,0,0,35,2,4,,,0,0,0,0,0,0,0,0,40,0,,LL,3,7,7,18,,0,0,0,0,0,0,0,0,0,0,,,,LL,7,6,0,0,4,0,0,0,4,0,,4
LL,8,8,18,8,,8,18,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,10,10,2,3,27,37,4,13,15,39,22,,,0,2,0,0,0,2,0,0,50,2,,LL,2,7,8,18,,0,6,0,0,0,11,0,0,0,0,,,,LL,7,7,3,2,0,0,4,2,0,0,,5
LL,8,9,18,9,,9,18,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,5,5,1,1,13,13,1,1,30,2,11,,,1,0,2,0,2,0,2,0,10,3,,LL,1,7,9,18,,10,0,0,2,0,0,0,2,0,0,,,,LL,7,8,1,4,2,0,1,8,2,0,,7
LL,8,10,18,10,,10,18,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,5,22,0,0,23,63,0,0,12.5,4,27,,,9,3,10,2,34,7,36,10,15,22,,LL,0,7,10,18,,3.25,5,5,2,1,8,5,8,1,0,,,,LL,7,9,0,0,0,0,0,0,0,0,,0
LL,9,1,19,1,,1,19,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4,6,5,1,8,20,13,1,22.5,0,15,,,1,0,1,1,2,0,1,2,0,2,,LL,9,8,1,19,,4,4,0,2,0,5,0,2,0,0,,,,LL,8,0,0,0,0,0,0,0,0,0,,0
LL,9,2,19,2,,2,19,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,19,3,0,0,97,12,0,0,21.25,8,22,,,0,1,0,3,0,2,0,8,20,1,,LL,8,8,2,19,,0,10,3,1,2,26,13,1,3,0,,,,LL,8,1,0,0,0,0,0,0,0,0,,0
LL,9,3,19,3,,3,19,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,5,10,7,0,9,24,7,0,25,0,22,,,0,0,0,3,0,0,0,4,5,0,,LL,7,8,3,19,,0,0,1,1,0,0,1,1,0,0,,,,LL,8,2,0,0,0,0,0,0,0,0,,0
LL,9,4,19,4,,4,19,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3,12,1,4,13,39,2,35,0,0,16,,,0,3,6,5,0,15,10,10,0,9,,LL,6,8,4,19,,0,2,1,3,0,2,1,5,0,0,,,,LL,8,3,0,0,0,0,0,0,0,0,,0
LL,9,5,19,5,,5,19,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,5,14,0,0,14,60,0,0,21.25,0,19,,,2,2,1,2,2,5,1,4,25,5,,LL,5,8,5,19,,0,1,3,4,0,1,3,6,0,0,,,,LL,8,4,0,0,0,0,0,0,0,0,,0
LL,9,6,19,6,,6,19,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,6,8,1,0,14,15,5,0,4.5,2,15,,,1,3,3,0,1,3,8,0,15,7,,LL,4,8,6,19,,0,0,1,2,0,0,3,5,0,0,,,,LL,8,5,0,0,1,0,0,0,1,0,,1
LL,9,7,19,7,,7,19,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,3,1,0,7,8,11,0,28.75,3,5,,,1,0,2,0,4,0,2,0,30,3,,LL,3,8,7,19,,0,1,0,0,0,4,0,0,0,0,,,,LL,8,6,0,2,0,0,0,2,0,0,,2
LL,9,8,19,8,,8,19,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4,6,2,0,17,52,22,0,32.5,11,12,,,8,2,4,0,31,5,5,0,60,14,,LL,2,8,8,19,,0,2,3,5,0,10,5,12,0,0,,,,LL,8,7,0,0,0,4,0,0,0,4,,0
LL,9,9,19,9,,9,19,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8,7,2,0,26,14,5,0,11.25,11,17,,,2,0,2,0,3,0,5,0,60,4,,LL,1,8,9,19,,3.75,4,0,1,1,7,0,1,2,0,,,,LL,8,8,1,2,0,1,2,8,0,3,,3
LL,9,10,19,10,,10,19,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8,9,0,0,50,29,0,0,0,0,17,,,7,3,9,2,26,7,20,9,0,19,,LL,0,8,10,19,,0.5,0,2,4,0,0,3,9,0,0,,,,LL,8,9,1,0,0,0,2,0,0,0,,1
LL,10,1,20,1,,1,20,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2,3,1,0,4,12,1,0,86.25,10,6,,,0,0,0,0,0,0,0,0,50,0,,LL,9,9,1,20,,11.25,2,0,0,0,5,0,0,0,0,,,,LL,9,0,0,0,0,0,0,0,0,0,,0
LL,10,2,20,2,,2,20,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,6,7,6,0,30,9,23,0,45,5,19,,,2,0,0,2,2,0,0,4,10,2,,LL,8,9,2,20,,10,4,1,2,2,10,1,6,3,0,,,,LL,9,1,0,0,0,0,0,0,0,0,,0
LL,10,3,20,3,,3,20,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,10,7,2,2,19,13,2,2,5,0,19,,,2,2,3,2,4,2,6,3,0,7,,LL,7,9,3,20,,0,2,0,2,0,3,0,3,0,0,,,,LL,9,2,0,0,0,0,0,0,0,0,,0
LL,10,4,20,4,,4,20,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,7,5,1,0,23,10,1,0,1.25,0,13,,,1,0,0,1,8,0,0,2,0,1,,LL,6,9,4,20,,0,4,2,1,0,12,2,1,0,0,,,,LL,9,3,0,0,0,0,0,0,0,0,,0
LL,10,5,20,5,,5,20,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,11,0,0,2,23,0,0,2.5,0,12,,,2,3,1,1,2,3,1,2,5,6,,LL,5,9,5,20,,0,0,0,0,0,0,0,0,0,0,,,,LL,9,4,0,0,0,0,0,0,0,0,,0
LL,10,6,20,6,,6,20,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,6,0,0,0,16,0,0,11.25,5,6,,,3,4,1,1,7,7,1,1,20,8,,LL,4,9,6,20,,0,1,1,1,0,1,1,3,0,0,,,,LL,9,5,0,0,0,0,0,0,0,0,,0
LL,10,7,20,7,,7,20,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,6,10,1,0,14,19,1,0,28.75,0,17,,,0,3,3,0,0,4,7,0,40,6,,LL,3,9,7,20,,0,0,0,0,0,0,0,0,0,0,,,,LL,9,6,0,2,1,0,0,2,1,0,,3
LL,10,8,20,8,,8,20,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3,2,2,2,12,2,5,10,15,6,7,,,7,6,4,3,20,26,9,10,15,17,,LL,2,9,8,20,,5,3,3,5,0,3,3,10,0,0,,,,LL,9,7,0,0,0,0,0,0,0,0,,0
LL,10,9,20,9,,9,20,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,0,0,7,16,0,0,3.25,17,4,,,4,1,5,0,13,1,11,0,30,10,,LL,1,9,9,20,,2,3,0,1,0,5,0,1,0,0,,,,LL,9,8,0,1,0,0,0,1,0,0,,1
LL,10,10,20,10,,10,20,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4,8,0,0,17,41,0,0,0,2,12,,,6,3,8,2,22,18,17,2,20,17,,LL,0,9,10,20,,1.5,4,2,5,0,6,10,17,0,0,,,,LL,9,9,0,0,0,0,0,0,0,0,,0
L,1,1,21,1,,1,21,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0,0,0,0,65,61,0,,,0,0,0,0,0,0,0,0,0,0,,L,9,0,1,21,,0,0,0,0,0,0,0,0,0,0,,,,L,0,0,0,0,0,0,0,0,0,0,,0
L,1,2,21,2,,2,21,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4,1,0,0,10,1,0,0,20,55,5,,,0,0,0,0,0,0,0,0,0,0,,L,8,0,2,21,,0,1,1,1,0,3,3,1,0,0,,,,L,0,1,0,0,0,0,0,0,0,0,,0
L,1,3,21,3,,3,21,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,13,4,1,0,75,10,1,0,18.75,0,18,,,2,0,7,0,2,0,14,0,0,9,,L,7,0,3,21,,0,7,0,1,0,18,0,1,0,0,,,,L,0,2,0,0,0,0,0,0,0,0,,0
L,1,4,21,4,,4,21,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,16,9,0,4,49,21,0,4,10,2,25,,,4,0,8,0,7,0,34,0,0,12,,L,6,0,4,21,,0,2,0,2,0,2,0,2,0,0,,,,L,0,3,0,0,0,0,0,0,0,0,,0
L,1,5,21,5,,5,21,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,5,3,0,0,25,15,0,0,36.25,9,8,,,1,3,3,0,1,9,3,0,0,7,,L,5,0,5,21,,0,0,0,0,0,0,0,0,0,0,,,,L,0,4,0,0,0,2,0,0,0,7,,0
L,1,6,21,6,,6,21,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,12,5,0,3,29,11,0,7,21.25,12,17,,,0,0,0,0,0,0,0,0,20,0,,L,4,0,6,21,,0,1,1,1,0,1,1,1,0,0,,,,L,0,5,0,0,0,0,0,0,0,0,,0
L,1,7,21,7,,7,21,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,3,0,0,0,13,0,0,26.25,21,3,,,0,0,1,0,0,0,6,0,0,1,,L,3,0,7,21,,0,0,0,2,0,0,0,5,0,0,,,,L,0,6,0,0,0,0,0,0,0,0,,0
L,1,8,21,8,,8,21,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8,5,2,0,31,12,4,0,16.25,12,15,,,6,2,2,0,42,5,7,0,50,10,,L,2,0,8,21,,0,1,0,3,0,2,0,10,0,0,,,,L,0,7,0,0,0,0,0,0,0,0,,0
L,1,9,21,9,,9,21,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,7,21,1,0,10,64,1,0,25.75,5,29,,,5,0,2,0,28,0,11,0,30,7,,L,1,0,9,21,,21.25,6,0,2,0,11,0,2,0,0,,,,L,0,8,0,0,3,0,0,0,5,0,,3
L,1,10,21,10,,10,21,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,5,13,0,0,18,25,0,0,41.75,4,18,,,2,0,2,0,7,0,4,0,60,4,,L,0,0,10,21,,7.5,0,0,3,0,0,0,4,0,0,,,,L,0,9,0,0,1,0,0,0,2,0,,1
L,2,1,22,1,,1,22,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0,0,0,0,27.5,21,0,,,0,0,0,0,0,0,0,0,0,0,,L,9,1,1,22,,0,0,0,0,0,0,0,0,0,0,,,,L,1,0,1,0,2,0,1,0,8,0,,3
L,2,2,22,2,,2,22,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3,1,1,2,17,1,1,2,15,35,5,,,0,2,1,0,0,13,2,0,0,3,,L,8,1,2,22,,0,0,0,1,0,0,0,3,0,0,,,,L,1,1,0,0,0,0,0,0,0,0,,0
L,2,3,22,3,,3,22,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2,14,4,0,4,49,26,0,7.5,1,20,,,1,0,1,0,1,0,1,0,0,2,,L,7,1,3,22,,0,1,0,0,0,1,0,0,0,0,,,,L,1,2,0,0,1,0,0,0,1,0,,1
L,2,4,22,4,,4,22,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,16,19,8,0,61,68,8,0,5,1,43,,,1,2,4,0,1,5,11,0,0,7,,L,6,1,4,22,,0,2,0,0,0,2,0,0,0,0,,,,L,1,3,0,1,2,0,0,1,2,0,,3
L,2,5,22,5,,5,22,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,10,12,4,0,37,43,4,0,15,0,26,,,1,3,6,0,5,4,25,0,5,10,,L,5,1,5,22,,5,3,0,2,0,3,0,4,0,0,,,,L,1,4,1,0,0,0,1,0,0,0,,1
L,2,6,22,6,,6,22,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3,13,1,0,7,23,2,0,38.75,13,17,,,1,0,0,1,1,0,0,5,40,1,,L,4,1,6,22,,27.5,2,0,0,0,2,0,0,0,0,,,,L,1,5,0,0,0,0,0,0,0,0,,0
L,2,7,22,7,,7,22,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4,3,2,0,10,8,27,0,26.25,7,9,,,7,3,4,0,27,11,6,0,15,14,,L,3,1,7,22,,12.75,4,1,1,0,8,6,1,0,0,,,,L,1,6,0,0,0,0,0,0,0,0,,0
L,2,8,22,8,,8,22,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4,4,0,0,49,13,0,0,2,2,8,,,5,6,5,0,14,14,31,0,10,16,,L,2,1,8,22,,0,1,4,6,1,2,12,11,3,0,,,,L,1,7,1,0,3,0,2,0,13,0,,4
L,2,9,22,9,,9,22,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4,0,0,0,10,0,0,0,65,30,4,,,0,0,0,0,0,0,0,0,90,0,,L,1,1,9,22,,90,0,0,0,0,0,0,0,0,0,,,,L,1,8,3,2,0,0,3,2,0,0,,5
L,2,10,22,10,,10,22,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0,0,0,0,2.5,96,0,,,0,0,0,0,0,0,0,0,100,0,,L,0,1,10,22,,0,0,0,0,0,0,0,0,0,0,,,,L,1,9,0,0,0,0,0,0,0,0,,0
L,3,1,23,1,,1,23,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,1,0,3,2,2,0,3,20,0,2,,,1,0,0,0,1,0,0,0,0,1,,L,9,2,1,23,,0,0,0,0,0,0,0,0,0,0,,,,L,2,0,0,1,2,0,0,3,3,0,,3
L,3,2,23,2,,2,23,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4,2,0,0,23,35,0,0,16,16,6,,,0,2,5,0,0,4,8,0,0,7,,L,8,2,2,23,,0,1,0,0,0,7,0,0,0,0,,,,L,2,1,0,0,4,0,0,0,5,0,,4
L,3,3,23,3,,3,23,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9,2,5,0,76,6,17,0,23.75,19,16,,,0,0,0,0,0,0,0,0,0,0,,L,7,2,3,23,,0,1,1,1,1,1,1,1,1,0,,,,L,2,2,0,0,2,0,0,0,5,0,,2
L,3,4,23,4,,4,23,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,5,5,2,0,6,11,2,0,6.25,0,12,,,2,2,3,0,4,7,4,0,0,7,,L,6,2,4,23,,13,0,7,2,0,0,13,2,0,0,,,,L,2,3,0,2,0,0,0,3,0,0,,2
L,3,5,23,5,,5,23,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4,10,0,0,7,32,0,0,28.75,0,14,,,0,0,0,0,0,0,0,0,20,0,,L,5,2,5,23,,37.5,2,0,0,0,4,0,0,0,0,,,,L,2,4,0,0,0,0,0,0,0,0,,0
L,3,6,23,6,,6,23,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,0,0,0,1,0,0,0,47.5,15,1,,,1,1,2,0,1,1,6,0,60,4,,L,4,2,6,23,,17.75,1,0,1,0,3,0,12,0,0,,,,L,2,5,1,1,0,0,1,1,0,0,,2
L,3,7,23,7,,7,23,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,5,1,0,0,19,4,0,27.5,1,6,,,2,3,11,0,2,5,51,0,5,16,,L,3,2,7,23,,4.75,2,0,8,0,2,0,9,0,0,,,,L,2,6,0,3,0,0,0,4,0,0,,3
L,3,8,23,8,,8,23,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,10,5,0,4,43,8,0,16,11.25,13,15,,,4,4,4,0,41,9,10,0,30,12,,L,2,2,8,23,,0,4,4,5,0,27,5,19,0,0,,,,L,2,7,4,0,0,0,8,0,0,0,,4
L,3,9,23,9,,9,23,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3,6,2,0,6,8,2,0,40,8,11,,,0,1,0,0,0,1,0,0,70,1,,L,1,2,9,23,,75,0,1,0,0,0,1,0,0,0,,,,L,2,8,0,1,0,0,0,1,0,0,,1
L,3,10,23,10,,10,23,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0,0,0,0,100,4,0,,,0,0,0,0,0,0,0,0,100,0,,L,0,2,10,23,,100,0,0,0,0,0,0,0,0,0,,,,L,2,9,0,0,0,0,0,0,0,0,,0
L,4,1,24,1,,1,24,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8,0,0,0,15,0,0,0,7.5,0,8,,,0,0,1,0,0,0,1,0,40,1,,L,9,3,1,24,,47.5,4,0,0,0,6,0,0,0,0,,,,L,3,0,0,0,0,0,0,0,0,0,,0
L,4,2,24,2,,2,24,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,3,2,0,5,8,2,0,33.75,0,6,,,1,0,4,0,1,0,14,0,40,5,,L,8,3,2,24,,50,7,0,0,0,14,0,0,0,0,,,,L,3,1,1,0,1,0,6,0,4,0,,2
L,4,3,24,3,,3,24,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4,1,0,0,21,3,0,0,46.25,20,5,,,0,0,4,0,0,0,6,0,33,4,,L,7,3,3,24,,22.75,1,0,0,0,8,0,0,0,0,,,,L,3,2,1,0,3,0,1,0,8,0,,4
L,4,4,24,4,,4,24,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,0,1,2,1,0,31.25,18,4,,,4,3,4,0,6,3,8,0,0,11,,L,6,3,4,24,,2.5,5,1,3,0,7,1,6,0,0,,,,L,3,3,4,1,7,0,4,13,9,0,,12
L,4,5,24,5,,5,24,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,0,1,3,3,0,1,21.25,0,4,,,3,2,1,0,30,8,2,0,0,6,,L,5,3,5,24,,0.75,1,1,5,1,1,1,9,1,0,,,,L,3,4,1,1,3,0,1,2,4,0,,5
L,4,6,24,6,,6,24,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3,6,2,0,4,11,5,0,4.25,0,11,,,2,0,6,1,9,0,12,1,30,8,,L,4,3,6,24,,12.5,0,0,3,0,0,0,21,0,0,,,,L,3,5,7,2,0,0,12,2,0,0,,9
L,4,7,24,7,,7,24,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,10,5,2,0,45,30,2,11.25,5,15,,,4,3,10,0,25,25,37,0,0,17,,L,3,3,7,24,,0,1,4,9,0,1,15,11,0,0,,,,L,3,6,1,0,0,0,8,0,0,0,,1
L,4,8,24,8,,8,24,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,10,6,0,0,28,11,0,0,2.25,7,16,,,3,12,10,0,17,38,22,0,10,25,,L,2,3,8,24,,0,1,8,4,0,5,17,4,0,0,,,,L,3,7,2,0,1,0,7,0,5,0,,3
L,4,9,24,9,,9,24,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8,12,2,0,9,24,3,0,26.25,0,22,,,0,1,4,0,0,2,13,0,40,5,,L,1,3,9,24,,41.25,0,1,3,0,0,4,5,0,0,,,,L,3,8,1,1,0,1,1,2,0,2,,2
L,4,10,24,10,,10,24,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0,0,0,0,80,1,0,,,1,0,2,0,1,0,3,0,50,3,,L,0,3,10,24,,87.5,0,0,0,0,0,0,0,0,0,,,,L,3,9,1,0,0,0,1,0,0,0,,1
L,5,1,25,1,,1,25,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0,0,0,0,33.75,0,0,,,0,0,0,0,0,0,0,0,5,0,,L,9,4,1,25,,3.75,0,0,0,0,0,0,0,0,0,,,,L,4,0,0,0,0,0,0,0,0,0,,0
L,5,2,25,2,,2,25,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0,0,0,0,65,0,0,,,0,0,1,0,0,0,1,0,60,1,,L,8,4,2,25,,67.5,1,0,0,0,2,0,0,0,0,,,,L,4,1,2,0,2,0,6,0,7,0,,4
L,5,3,25,3,,3,25,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0,0,0,0,87.5,0,0,,,2,0,0,0,2,0,0,0,80,2,,L,7,4,3,25,,90,0,0,0,0,0,0,0,0,0,,,,L,4,2,1,1,1,0,2,2,8,0,,3
L,5,4,25,4,,4,25,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,0,0,5,11,0,0,31.25,16,3,,,1,0,0,0,1,0,0,0,0,1,,L,6,4,4,25,,36.25,0,0,0,0,0,0,0,0,0,,,,L,4,3,0,0,3,0,0,0,5,0,,3
L,5,5,25,5,,5,25,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2,1,1,0,3,7,1,0,17.5,12,4,,,2,1,2,0,12,1,5,0,0,5,,L,5,4,5,25,,0,3,0,1,0,6,0,8,0,0,,,,L,4,4,0,1,1,0,0,4,2,0,,2
L,5,6,25,6,,6,25,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,12,2,0,0,27,5,0,0,3.75,0,14,,,11,3,4,0,26,7,10,0,15,18,,L,4,4,6,25,,0,10,3,2,0,18,9,3,0,0,,,,L,4,5,3,2,0,0,4,2,0,0,,5
L,5,7,25,7,,7,25,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,3,10,0,1,14,44,0,2,25,5,13,,,11,4,6,1,24,31,33,1,0,21,,L,3,4,7,25,,0,8,3,11,0,14,5,22,0,0,,,,L,4,6,0,0,2,0,0,0,3,0,,2
L,5,8,25,8,,8,25,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,7,4,0,0,25,13,0,0,11.75,4,11,,,2,2,4,0,17,7,7,0,10,8,,L,2,4,8,25,,0,6,6,3,0,13,11,4,0,0,,,,L,4,7,3,0,0,0,3,0,0,0,,3
L,5,9,25,9,,9,25,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,7,9,4,3,12,18,4,6,23.75,2,20,,,3,0,1,0,9,0,3,0,20,4,,L,1,4,9,25,,3.75,3,0,7,1,12,0,19,1,0,,,,L,4,8,7,1,0,0,14,1,0,0,,8
L,5,10,25,10,,10,25,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9,4,4,1,12,9,4,1,6.5,2,17,,,4,2,4,0,5,5,10,0,20,10,,L,0,4,10,25,,3.75,1,1,4,0,4,1,7,0,0,,,,L,4,9,6,0,4,0,29,0,10,0,,10
L,6,1,26,1,,1,26,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0,0,0,0,97.5,0,0,,,0,0,0,0,0,0,0,0,95,0,,L,9,5,1,26,,65,0,0,0,0,0,0,0,0,0,,,,L,5,0,1,0,2,0,1,0,3,0,,3
